,PREDATOR,PREY
324,Tylosurus_acus_acus,Oligoplites_saurus
325,Tylosurus_acus_acus,Selar_crumenophthalmus
326,Tylosurus_acus_acus,Seriola_dumerili
327,Tylosurus_acus_acus,Trachinotus_falcatus
328,Tylosurus_acus_acus,Trachinotus_goodei
329,Tylosurus_crocodilus_crocodilus,Shrimps
330,Tylosurus_crocodilus_crocodilus,Acanthurus_bahianus
331,Tylosurus_crocodilus_crocodilus,Harengula_humeralis
332,Tylosurus_crocodilus_crocodilus,Anchoa_hepsetus
333,Tylosurus_crocodilus_crocodilus,Anocha_lyolepis
334,Tylosurus_crocodilus_crocodilus,Mugil_curema
335,Entomacrodus_nigricans,Detritus
336,Entomacrodus_nigricans,Benthic_algae
337,Entomacrodus_nigricans,Polychaetes
338,Ophioblennius_atlanticus,Detritus
339,Ophioblennius_atlanticus,Benthic_algae
340,Ophioblennius_atlanticus,Microfauna
341,Parablennius_marmoreus,Detritus
342,Parablennius_marmoreus,Benthic_algae
343,Parablennius_marmoreus,Symbiotic_algae
344,Parablennius_marmoreus,Hydrozoans
345,Parablennius_marmoreus,Polychaetes
346,Parablennius_marmoreus,Ophiuroids
347,Scartella_cristata,Detritus
348,Scartella_cristata,Benthic_algae
349,Scartella_cristata,Gastropoda
350,Bothus_lunatus,Octopuses
351,Bothus_lunatus,Stomatopods
352,Bothus_lunatus,Selar_crumenophthalmus
353,Bothus_lunatus,Jenkinsia_lamprotaenia
354,Bothus_lunatus,Anchoa_hepsetus
355,Bothus_lunatus,Anocha_lyolepis
356,Bothus_ocellatus,Stomatopods
357,Bothus_ocellatus,Amphipoda
358,Bothus_ocellatus,Shrimps
359,Bothus_ocellatus,Crabs
360,Bothus_ocellatus,Coryphopterus_glaucofraenum
361,Carangoides_bartholomaei,Halichoeres_maculipinna
362,Carangoides_bartholomaei,Ocyurus_chrysurus
363,Carangoides_bartholomaei,Sparisoma_aurofrenatum
364,Carangoides_bartholomaei,Sparisoma_chrysopterum
365,Carangoides_bartholomaei,Sparisoma_radians
366,Carangoides_bartholomaei,Sparisoma_rubripinne
367,Carangoides_bartholomaei,Sparisoma_viride
368,Carangoides_latus,Microfauna
369,Carangoides_latus,Isopoda
370,Carangoides_latus,Shrimps
371,Carangoides_latus,Hypoatherina_harringtonensis
372,Carangoides_latus,Atherinomorus_stipes
373,Carangoides_latus,Harengula_clupeola
374,Carangoides_latus,Harengula_humeralis
375,Carangoides_latus,Myripristis_jacobus
376,Carangoides_ruber,Microfauna
377,Carangoides_ruber,Gastropoda
378,Carangoides_ruber,Squids
379,Carangoides_ruber,Stomatopods
380,Carangoides_ruber,Shrimps
381,Carangoides_ruber,Crabs
382,Carangoides_ruber,Acanthurus_bahianus
383,Carangoides_ruber,Acanthurus_chirugus
384,Carangoides_ruber,Acanthurus_coeruleus
385,Carangoides_ruber,Hypoatherina_harringtonensis
386,Carangoides_ruber,Atherinomorus_stipes
387,Carangoides_ruber,Entomacrodus_nigricans
388,Carangoides_ruber,Ophioblennius_atlanticus
389,Carangoides_ruber,Harengula_clupeola
390,Carangoides_ruber,Jenkinsia_lamprotaenia
391,Carangoides_ruber,Anchoa_hepsetus
392,Carangoides_ruber,Anocha_lyolepis
393,Carangoides_ruber,Monacanthus_ciliatus
394,Carangoides_ruber,Mulloidichthys_martinicus
395,Carangoides_ruber,Pseudupeneus_maculatus
396,Carangoides_ruber,Stegastes_planifrons
397,Carangoides_ruber,Scarus_coelestinus
398,Carangoides_ruber,Scarus_iserti
399,Carangoides_ruber,Scarus_guacamaia
400,Carangoides_ruber,Scarus_taeniopterus
401,Carangoides_ruber,Scarus_vetula
402,Carangoides_ruber,Sparisoma_aurofrenatum
403,Carangoides_ruber,Sparisoma_chrysopterum
404,Carangoides_ruber,Sparisoma_radians
405,Carangoides_ruber,Sparisoma_rubripinne
406,Carangoides_ruber,Sparisoma_viride
407,Parablennius_marmoreus,Microfauna
408,Oligoplites_saurus,Microfauna
409,Oligoplites_saurus,Jenkinsia_lamprotaenia
410,Selar_crumenophthalmus,Microfauna
411,Seriola_dumerili,Balistes_vetula
412,Seriola_dumerili,Canthidermis_sufflamen
413,Seriola_dumerili,Melichthys_niger
414,Seriola_dumerili,Carangoides_ruber
415,Seriola_dumerili,Haemulon_aurolineatum
416,Seriola_dumerili,Priacanthus_arenatus
417,Seriola_dumerili,Calamus_bajonado
418,Seriola_dumerili,Calamus_calamus
419,Seriola_dumerili,Calamus_pennatula
420,Trachinotus_falcatus,Gastropoda
421,Trachinotus_falcatus,Bivalvia
422,Trachinotus_falcatus,Hermit_crabs
423,Trachinotus_falcatus,Crabs
424,Trachinotus_falcatus,Echinoids
425,Trachinotus_goodei,Gastropoda
426,Trachinotus_goodei,Bivalvia
427,Trachinotus_goodei,Isopoda
428,Trachinotus_goodei,Hermit_crabs
429,Trachinotus_goodei,Jenkinsia_lamprotaenia
430,Trachinotus_goodei,Anchoa_hepsetus
431,Trachinotus_goodei,Anocha_lyolepis
432,Carcharhinus_acronotus,Acanthurus_bahianus
433,Carcharhinus_acronotus,Acanthurus_chirugus
434,Carcharhinus_acronotus,Acanthurus_coeruleus
435,Carcharhinus_acronotus,Antennarius_multiocellatus
436,Carcharhinus_acronotus,Antennarius_striatus
437,Carcharhinus_acronotus,Phaeoptyx_conklini
438,Carcharhinus_acronotus,Phaeoptyx_maculatus
439,Carcharhinus_acronotus,Hypoatherina_harringtonensis
440,Carcharhinus_acronotus,Atherinomorus_stipes
441,Carcharhinus_acronotus,Aulostomus_maculatus
442,Carcharhinus_acronotus,Melichthys_niger
443,Carcharhinus_acronotus,Platybelone_argalus_argalus
444,Carcharhinus_acronotus,Strongylura_timucu
445,Carcharhinus_acronotus,Ophioblennius_atlanticus
446,Carcharhinus_acronotus,Scartella_cristata
447,Carcharhinus_acronotus,Oligoplites_saurus
448,Carcharhinus_acronotus,Holacanthus_ciliaris
449,Carcharhinus_acronotus,Chaetodon_capistratus
450,Carcharhinus_acronotus,Chaetodon_sedentarius
451,Carcharhinus_acronotus,Chaetodon_striatus
452,Carcharhinus_acronotus,Amblycirrhitus_pinos
453,Carcharhinus_acronotus,Labrisomus_nuchipinnis
454,Carcharhinus_acronotus,Harengula_clupeola
455,Carcharhinus_acronotus,Harengula_humeralis
456,Carcharhinus_acronotus,Jenkinsia_lamprotaenia
457,Carcharhinus_acronotus,Opisthonema_oglinum
458,Carcharhinus_acronotus,Heteroconger_longissimus
459,Carcharhinus_acronotus,Inermia_vittata
460,Carcharhinus_acronotus,Anchoa_hepsetus
461,Carcharhinus_acronotus,Anocha_lyolepis
462,Carcharhinus_acronotus,Eucinostomus_argenteus
463,Carcharhinus_acronotus,Gerres_cinereus
464,Carcharhinus_acronotus,Gramma_loreto
465,Carcharhinus_acronotus,Gramma_melacara
466,Carcharhinus_acronotus,Rypticus_saponaceus
467,Carcharhinus_acronotus,Anisotremus_virginicus
468,Carcharhinus_acronotus,Haemulon_aurolineatum
469,Carcharhinus_acronotus,Haemulon_carbonarium
470,Carcharhinus_acronotus,Haemulon_chrysargyreum
471,Carcharhinus_acronotus,Haemulon_flavolineatum
472,Carcharhinus_acronotus,Hemiramphus_balao
473,Carcharhinus_acronotus,Hemiramphus_brasiliensis
474,Carcharhinus_acronotus,Holocentrus_ascensionis
475,Carcharhinus_acronotus,Holocentrus_coruscus
476,Carcharhinus_acronotus,Neoniphon_marianus
477,Carcharhinus_acronotus,Holocentrus_rufus
478,Carcharhinus_acronotus,Sargocentron_vexillarium
479,Carcharhinus_acronotus,Myripristis_jacobus
480,Carcharhinus_acronotus,Clepticus_parrae_
481,Carcharhinus_acronotus,Halichoeres_bivittatus
482,Carcharhinus_acronotus,Halichoeres_garnoti
483,Carcharhinus_acronotus,Halichoeres_maculipinna
484,Carcharhinus_acronotus,Halichoeres_radiatus
485,Carcharhinus_acronotus,Xyrichtys_novacula
486,Carcharhinus_acronotus,Xyrichtys_splendens
487,Carcharhinus_acronotus,Thalassoma_bifasciatum
488,Carcharhinus_acronotus,Lutjanus_mahagoni
489,Carcharhinus_acronotus,Cantherhines_pullus
490,Carcharhinus_acronotus,Monacanthus_ciliatus
491,Carcharhinus_acronotus,Mugil_curema
492,Carcharhinus_acronotus,Mulloidichthys_martinicus
493,Carcharhinus_acronotus,Pseudupeneus_maculatus
494,Carcharhinus_acronotus,Echidna_catenata
495,Carcharhinus_acronotus,Gymnothorax_moringa
496,Carcharhinus_acronotus,Myrichthys_breviceps
497,Carcharhinus_acronotus,Myrichthys_ocellatus
498,Carcharhinus_acronotus,Opistognathus_aurifrons
499,Carcharhinus_acronotus,Opistognathus_maxillosus
500,Carcharhinus_acronotus,Pempheris_schomburki
501,Carcharhinus_acronotus,Abudefduf_saxatilis
502,Carcharhinus_acronotus,Abudefduf_tauru
503,Carcharhinus_acronotus,Chromis_cyanea
504,Carcharhinus_acronotus,Chromis_multilineata
505,Carcharhinus_acronotus,Microspathodon_chrysurus
506,Carcharhinus_acronotus,Stegastes_fuscus
507,Carcharhinus_acronotus,Stegastes_leucostictus
508,Carcharhinus_acronotus,Stegastes_planifrons
509,Carcharhinus_acronotus,Stegastes_variabillis
510,Carcharhinus_acronotus,Heteropriacanthus_cruentatus
511,Carcharhinus_acronotus,Scarus_iserti
512,Carcharhinus_acronotus,Scarus_taeniopterus
513,Carcharhinus_acronotus,Sparisoma_aurofrenatum
514,Carcharhinus_acronotus,Sparisoma_radians
515,Carcharhinus_acronotus,Equetus_lanceolatus
516,Carcharhinus_acronotus,Equetus_punctatus
517,Carcharhinus_acronotus,Odontoscion_dentex
518,Carcharhinus_acronotus,Pareques_acuminatus
519,Carcharhinus_acronotus,Scorpaena_grandicornis
520,Carcharhinus_acronotus,Scorpaenodes_caribbaeus
521,Carcharhinus_acronotus,Cephalopholis_cruentata
522,Carcharhinus_acronotus,Cephalopholis_fulva
523,Carcharhinus_acronotus,Hypoplectrus_aberrans
524,Carcharhinus_acronotus,Hypoplectrus_chlorurus
525,Carcharhinus_acronotus,Hypoplectrus_nigricans
526,Carcharhinus_acronotus,Hypoplectrus_puella
527,Carcharhinus_acronotus,Paranthias_furcifer
528,Carcharhinus_acronotus,Serranus_tigrinus
529,Carcharhinus_acronotus,Diplodus_argenteus_caudimacula
530,Carcharhinus_acronotus,Synodus_foetens
531,Carcharhinus_acronotus,Synodus_synodus
532,Carcharhinus_acronotus,Sphoeroides_spengleri
533,Carcharhinus_falciformis,Squids
534,Carcharhinus_falciformis,Crabs
535,Carcharhinus_falciformis,Acanthurus_bahianus
536,Carcharhinus_falciformis,Acanthurus_chirugus
537,Carcharhinus_falciformis,Aulostomus_maculatus
538,Carcharhinus_falciformis,Balistes_vetula
539,Carcharhinus_falciformis,Canthidermis_sufflamen
540,Carcharhinus_falciformis,Melichthys_niger
541,Carcharhinus_falciformis,Platybelone_argalus_argalus
542,Carcharhinus_falciformis,Strongylura_timucu
543,Carcharhinus_falciformis,Tylosurus_acus_acus
544,Carcharhinus_falciformis,Tylosurus_crocodilus_crocodilus
545,Carcharhinus_falciformis,Bothus_lunatus
546,Carcharhinus_falciformis,Bothus_ocellatus
547,Carcharhinus_falciformis,Carangoides_bartholomaei
548,Carcharhinus_falciformis,Carangoides_latus
549,Carcharhinus_falciformis,Carangoides_ruber
550,Carcharhinus_falciformis,Parablennius_marmoreus
551,Carcharhinus_falciformis,Oligoplites_saurus
552,Carcharhinus_falciformis,Selar_crumenophthalmus
553,Carcharhinus_falciformis,Seriola_dumerili
554,Carcharhinus_falciformis,Trachinotus_falcatus
555,Carcharhinus_falciformis,Trachinotus_goodei
556,Carcharhinus_falciformis,Carcharhinus_acronotus
557,Carcharhinus_falciformis,Carcharhinus_limbatus
558,Carcharhinus_falciformis,Carcharhinus_perezi
559,Carcharhinus_falciformis,Negaprion_brevirostris
560,Carcharhinus_falciformis,Rhizoprionodon_porosus
561,Carcharhinus_falciformis,Harengula_clupeola
562,Carcharhinus_falciformis,Harengula_humeralis
563,Carcharhinus_falciformis,Opisthonema_oglinum
564,Carcharhinus_falciformis,Dactylopterus_volitans
565,Carcharhinus_falciformis,Dasyatis_americana
566,Carcharhinus_falciformis,Chilomycterus_antennatus
567,Carcharhinus_falciformis,Diodon_holocanthus
568,Carcharhinus_falciformis,Diodon_hysterix
569,Carcharhinus_falciformis,Inermia_vittata
570,Carcharhinus_falciformis,Chaetodipterus_faber
571,Carcharhinus_falciformis,Fistularia_tabacaria
572,Carcharhinus_falciformis,Eucinostomus_argenteus
573,Carcharhinus_falciformis,Gerres_cinereus
574,Carcharhinus_falciformis,Rypticus_saponaceus
575,Carcharhinus_falciformis,Anisotremus_surinamensis
576,Carcharhinus_falciformis,Anisotremus_virginicus
577,Carcharhinus_falciformis,Haemulon_album
578,Carcharhinus_falciformis,Haemulon_aurolineatum
579,Carcharhinus_falciformis,Haemulon_carbonarium
580,Carcharhinus_falciformis,Haemulon_chrysargyreum
581,Carcharhinus_falciformis,Haemulon_flavolineatum
582,Carcharhinus_falciformis,Haemulon_macrostomum
583,Carcharhinus_falciformis,Haemulon_parrai
584,Carcharhinus_falciformis,Haemulon_plumieri
585,Carcharhinus_falciformis,Haemulon_sciurus
586,Carcharhinus_falciformis,Hemiramphus_balao
587,Carcharhinus_falciformis,Hemiramphus_brasiliensis
588,Carcharhinus_falciformis,Holocentrus_ascensionis
589,Carcharhinus_falciformis,Neoniphon_marianus
590,Carcharhinus_falciformis,Holocentrus_rufus
591,Carcharhinus_falciformis,Sargocentron_vexillarium
592,Carcharhinus_falciformis,Myripristis_jacobus
593,Carcharhinus_falciformis,Kyphosus_incisor
594,Carcharhinus_falciformis,Kyphosus_sectarix
595,Carcharhinus_falciformis,Bodianus_rufus
596,Carcharhinus_falciformis,Clepticus_parrae_
597,Carcharhinus_falciformis,Halichoeres_bivittatus
598,Carcharhinus_falciformis,Halichoeres_garnoti
599,Carcharhinus_falciformis,Halichoeres_poeyi
600,Carcharhinus_falciformis,Halichoeres_radiatus
601,Carcharhinus_falciformis,Xyrichtys_novacula
602,Carcharhinus_falciformis,Lachnolaimus_maximus
603,Carcharhinus_falciformis,Lutjanus_analis
604,Carcharhinus_falciformis,Lutjanus_apodus
605,Carcharhinus_falciformis,Lutjanus_cyanopterus
606,Carcharhinus_falciformis,Lutjanus_griseus
607,Carcharhinus_falciformis,Lutjanus_jocu
608,Carcharhinus_falciformis,Lutjanus_mahagoni
609,Carcharhinus_falciformis,Lutjanus_synagris
610,Carcharhinus_falciformis,Ocyurus_chrysurus
611,Carcharhinus_falciformis,Malacanthus_plumieri
612,Carcharhinus_falciformis,Megalops_atlanticus
613,Carcharhinus_falciformis,Aluterus_schoepfii
614,Carcharhinus_falciformis,Aluterus_scripta
615,Carcharhinus_falciformis,Cantherhines_macrocerus_
616,Carcharhinus_falciformis,Cantherhines_pullus
617,Carcharhinus_falciformis,Monacanthus_ciliatus
618,Carcharhinus_falciformis,Mugil_curema
619,Carcharhinus_falciformis,Mulloidichthys_martinicus
620,Carcharhinus_falciformis,Pseudupeneus_maculatus
621,Carcharhinus_falciformis,Echidna_catenata
622,Carcharhinus_falciformis,Gymnothorax_moringa
623,Carcharhinus_falciformis,Gymnothorax_vicinus
624,Carcharhinus_falciformis,Aetobatus_narinari
625,Carcharhinus_falciformis,Ogcocephalus_nasutus
626,Carcharhinus_falciformis,Myrichthys_breviceps
627,Carcharhinus_falciformis,Myrichthys_ocellatus
628,Carcharhinus_falciformis,Ophichthus_ophis
629,Carcharhinus_falciformis,Acanthostracion_polygonius
630,Carcharhinus_falciformis,Acanthostracion_quadricomis
631,Carcharhinus_falciformis,Lactophrys_trigonus
632,Carcharhinus_falciformis,Lactophrys_bicaudalis
633,Carcharhinus_falciformis,Lactophrys_triqueter
634,Carcharhinus_falciformis,Holacanthus_ciliaris
635,Carcharhinus_falciformis,Holacanthus_tricolor
636,Carcharhinus_falciformis,Pomacanthus_arcuatus
637,Carcharhinus_falciformis,Pomacanthus_paru
638,Carcharhinus_falciformis,Abudefduf_saxatilis
639,Carcharhinus_falciformis,Abudefduf_tauru
640,Carcharhinus_falciformis,Chromis_multilineata
641,Carcharhinus_falciformis,Microspathodon_chrysurus
642,Carcharhinus_falciformis,Stegastes_fuscus
643,Carcharhinus_falciformis,Priacanthus_arenatus
644,Carcharhinus_falciformis,Heteropriacanthus_cruentatus
645,Carcharhinus_falciformis,Scarus_coelestinus
646,Carcharhinus_falciformis,Scarus_iserti
647,Carcharhinus_falciformis,Scarus_guacamaia
648,Carcharhinus_falciformis,Scarus_taeniopterus
649,Carcharhinus_falciformis,Scarus_vetula
650,Carcharhinus_falciformis,Sparisoma_aurofrenatum
651,Carcharhinus_falciformis,Sparisoma_chrysopterum
652,Carcharhinus_falciformis,Sparisoma_radians
653,Carcharhinus_falciformis,Sparisoma_rubripinne
654,Carcharhinus_falciformis,Sparisoma_viride
655,Carcharhinus_falciformis,Equetus_lanceolatus
